place_id,data_id,name,rating,review_count,price,type,types,address,phone,website,latitude,longitude,labels,search_neighborhoods
ChIJUwU6IZrIxokRgX-V0_Y0eRM,0x89c6c89a213a0553:0x137934f6d3957f81,Bistro Romano,4.6,1100.0,$100+,Italian restaurant,"Italian restaurant, Restaurant","120 Lombard St, Philadelphia, PA 19147",(215) 925-8880,http://www.bistroromano.com/,39.9419429,-75.1446869,Italian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA"
ChIJSRNbzTrGxokRfubGXouxdxE,0x89c6c63acd5b1349:0x1177b18b5ec6e67e,Jose Pistola's,4.4,1180.0,$20–30,Mexican restaurant,"Mexican restaurant, Bar, Brunch restaurant","263 S 15th St, Philadelphia, PA 19102",(215) 545-4101,https://www.pistolaslife.com/,39.9476863,-75.1662303,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJS0l86zrGxokRSmp9b6VRJT8,0x89c6c63aeb7c494b:0x3f2551a56f7d6a4a,Tequilas Casa Mexicana,4.6,1119.0,$30–90,Mexican restaurant,"Mexican restaurant, Bar, Latin American restaurant, Restaurant","1602 Locust St, Philadelphia, PA 19103",(215) 546-0181,http://www.tequilasphilly.com/,39.948487,-75.16805099999999,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJ5-m_ETfGxokRlOaR-SV4jUU,0x89c6c63711bfe9e7:0x458d7825f991e694,El Rey,4.3,1791.0,$20–30,Mexican restaurant,"Mexican restaurant, Bar, Breakfast restaurant, Latin American restaurant, Lounge bar, Lunch restaurant, Takeout Restaurant, Restaurant, Spanish restaurant, Taco restaurant","2013 Chestnut St, Philadelphia, PA 19103",(215) 563-3330,http://elreyrestaurant.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,39.9522506,-75.1740289,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJ2-hAJbrJxokRFe2kShlcR4E,0x89c6c9ba2540e8db:0x81475c194aa4ed15,Don Barriga Bar & Grill,4.6,141.0,$20–30,Mexican restaurant,Mexican restaurant,"703 Chestnut St, Philadelphia, PA 19106",(267) 876-7101,https://www.donbarriga.com/,39.9495419,-75.15251529999999,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA"
ChIJL7KgHDDGxokRHpPNs28xCfY,0x89c6c6301ca0b22f:0xf609316fb3cd931e,Mission Taqueria,4.5,1654.0,$20–30,Mexican restaurant,Mexican restaurant,"Above Oyster House, 1516 Sansom St 2nd Floor, Philadelphia, PA 19102",(215) 383-1200,http://www.missiontaqueria.com/,39.9502216,-75.1665529,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJe8zkbx_GxokRlhzi-rii3NY,0x89c6c61f6fe4cc7b:0xd6dca2b8fae21c96,Blue Corn Restaurant and Bar,4.6,1031.0,$20–60,Mexican restaurant,"Mexican restaurant, Bar","940 S 9th St, Philadelphia, PA 19147",(215) 925-1010,https://www.bluecornmexphilly.com/,39.9378074,-75.15821009999999,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJWbriqxnJxokRAj8O1W4BIlA,0x89c6c919abe2ba59:0x5022016ed50e3f02,LMNO,4.4,1279.0,$20–60,Mexican restaurant,"Mexican restaurant, Bar, Brunch restaurant, Burrito restaurant, Cocktail bar, Latin American restaurant, Lounge bar, Restaurant, Seafood restaurant, Taco restaurant","1739-1749 N Front St, Philadelphia, PA 19122",(215) 770-7001,https://lmnophilly.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,39.9761483,-75.13392859999999,"Mexican restaurants, gluten free restaurants, restaurants, vegan restaurants, vegetarian restaurants","Center City Philadelphia PA, Fishtown Philadelphia PA"
ChIJGSDY_f3HxokRxs5CbtTl2Oo,0x89c6c7fdfdd82019:0xead8e5d46e42cec6,Condesa,4.4,558.0,$20–60,Mexican restaurant,Mexican restaurant,"1830 Ludlow St, Philadelphia, PA 19103",(267) 930-5600,https://www.condesaphilly.com/,39.9524574,-75.1713256,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJK1_mdaHHxokR-tGjN42xnWs,0x89c6c7a175e65f2b:0x6b9db18d37a3d1fa,Palenque Restaurante,4.7,173.0,$10–20,Mexican restaurant,Mexican restaurant,"908 Washington Ave, Philadelphia, PA 19147",(215) 201-3526,https://www.palenquephilly.com/,39.93633,-75.1589371,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJCYJem5nIxokRq1KtJCHD-FI,0x89c6c8999b5e8209:0x52f8c32124ad52ab,Las Bugambilias,4.4,831.0,$20–50,Mexican restaurant,Mexican restaurant,"15 S 3rd St, Philadelphia, PA 19106",(267) 239-5673,https://www.lasbugambiliasphilly.com/,39.949691699999995,-75.1454627,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA"
ChIJVRZEsEvJxokRwBYk3mZtwds,0x89c6c94bb0441655:0xdbc16d66de2416c0,Tacobee's,4.8,1569.0,$10–20,Mexican restaurant,"Mexican restaurant, Burrito restaurant, Halal restaurant, Taco restaurant, Tex-Mex restaurant","236 Market St, Philadelphia, PA 19106",(267) 214-3988,https://www.tacobees.com/locations/philadelphia,39.9499347,-75.1451354,"Mexican restaurants, restaurants, vegetarian restaurants","Center City Philadelphia PA, Old City Philadelphia PA"
ChIJ-R0cnvHHxokRxirsTXPuhnk,0x89c6c7f19e1c1df9:0x7986ee734dec2ac6,MI VIDA,4.8,1467.0,,Mexican restaurant,Mexican restaurant,"1150 Ludlow St, Philadelphia, PA 19107",(445) 447-3097,http://www.mividamexico.com/,39.9509702,-75.1594171,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJJbxrcIXHxokR03myHAZCFR0,0x89c6c785706bbc25:0x1d1542061cb279d3,Holy Guacamoly,4.8,1901.0,$10–20,Mexican restaurant,Mexican restaurant,"1722 Sansom St, Philadelphia, PA 19103",(215) 375-9900,http://holyguacamolyphilly.com/,39.9507317,-75.1696958,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJeeFtbK3JxokRApv8DsyqJj8,0x89c6c9ad6c6de179:0x3f26aacc0efc9b02,Alma De Mexico,4.9,131.0,$10–20,Mexican restaurant,Mexican restaurant,"124 Lombard St, Philadelphia, PA 19147",(835) 259-6210,https://almademexico.us/,39.9419732,-75.1448595,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, South Philadelphia PA"
ChIJZ2x33S7JxokRfLligNp7ji0,0x89c6c92edd776c67:0x2d8e7bda8062b97c,El Fuerte de Loreto Philly,4.9,498.0,$20–30,Mexican restaurant,"Mexican restaurant, Brunch restaurant, Fusion restaurant, Italian restaurant, Lunch restaurant","1412 S 5th St, Philadelphia, PA 19147",(445) 285-1214,http://www.elfuertedeloretophilly.com/,39.9306716,-75.1533968,Mexican restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJF6edwzrHxokREqiy4zUGqB0,0x89c6c73ac39da717:0x1da80635e3b2a812,El Mictlan Restaurant,4.9,232.0,$20–50,Mexican restaurant,"Mexican restaurant, Restaurant","2053 S Beechwood St, Philadelphia, PA 19145",(267) 876-7012,https://elmictlanrestaurantpa.com/,39.9260768,-75.1820523,Mexican restaurants,"Center City Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJSy96PBnHxokREWSN6tP7BWo,0x89c6c7193c7a2f4b:0x6a05fbd3ea8d6411,El Mezcal Cantina,4.8,352.0,$20–50,Mexican restaurant,"Mexican restaurant, Bar","1260 Point Breeze Ave, Philadelphia, PA 19146",(267) 534-5933,http://elmezcalcantina.us/,39.9357117,-75.17865019999999,Mexican restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJ855YIFnHxokRNfER2Ira_FQ,0x89c6c75920589ef3:0x54fcda8ad811f135,Don Barriga,4.6,550.0,$20–30,Mexican restaurant,Mexican restaurant,"4443 Spruce St, Philadelphia, PA 19104",(267) 292-5741,https://www.donbarriga.com/,39.9529874,-75.2120084,Mexican restaurants,"Center City Philadelphia PA, University City Philadelphia PA"
ChIJCQ3HDWXIxokRiUohpPBJds0,0x89c6c8650dc70d09:0xcd7649f0a4214a89,Cantina Dos Segundos,4.3,1272.0,$10–50,Mexican restaurant,"Mexican restaurant, Bar, Brunch restaurant, Latin American restaurant, Restaurant","931 N 2nd St, Philadelphia, PA 19123",(215) 629-0500,http://www.cantinadossegundos.com/,39.964826599999995,-75.1404,Mexican restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA"
ChIJz2oWYcXJxokRDzwabpnXL6s,0x89c6c9c561166acf:0xab2fd7996e1a3c0f,Masala Fusion Indian Restaurant,4.9,210.0,,Indian restaurant,"Indian restaurant, Asian fusion restaurant, North Indian restaurant","14 N 3rd St, Philadelphia, PA 19106",(267) 951-7745,https://masalafusionpa.com/?utm_source=google,39.950665799999996,-75.14575839999999,"Indian restaurants, vegan restaurants, vegetarian restaurants","Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJFweiSFfHxokR48LhMjKCrDo,0x89c6c75748a20717:0x3aac823232e1c2e3,Thanal Indian Tavern,4.7,2586.0,$20–30,Indian restaurant,"Indian restaurant, Bar & grill, Family restaurant, Fusion restaurant, Indian takeaway, Delivery Restaurant, Takeout Restaurant, South Indian restaurant","1939 Arch St, Philadelphia, PA 19103",(215) 515-2511,https://www.thanalphilly.com/,39.955872,-75.1725276,Indian restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJAd1hzG7HxokRGITE8KxkQek,0x89c6c76ecc61dd01:0xe94164acf0c48418,Turmeric Indian Kitchen,4.8,293.0,,Indian restaurant,"Indian restaurant, Asian fusion restaurant, Biryani restaurant, Family restaurant, Hyderabadi restaurant, Indian takeaway, Modern Indian restaurant, South Indian restaurant, Vegetarian restaurant","1240 Spring Garden St, Philadelphia, PA 19123",(215) 933-0430,https://turmericphilly.com/?utm_source=google,39.9617952,-75.1592186,Indian restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJtd5CODfGxokR2ud4d5oJZik,0x89c6c6373842deb5:0x2966099a7778e7da,Veda - Modern Indian Bistro,4.3,1777.0,$20–30,Indian restaurant,"Indian restaurant, Bar, Caterer, Cocktail bar, Indian Muslim restaurant, Restaurant","1920 Chestnut St, Philadelphia, PA 19103",(267) 519-2001,https://www.vedaphilly.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB&utm_term=veda+modern+indian+bistro,39.951935,-75.17285009999999,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJzYUQH_7JxokR9OPkmy3Xrzo,0x89c6c9fe1f1085cd:0x3aafd72d9be4e3f4,New Indian Sizzler,4.8,312.0,$10–20,Indian restaurant,Indian restaurant,"939 Spring Garden St, Philadelphia, PA 19123",(267) 951-2126,https://www.newindiansizzler.com/,39.961909999999996,-75.15430099999999,Indian restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJxyLDQXzHxokRPaRo29eCZqY,0x89c6c77c41c322c7:0xa66682d7db68a43d,Amma's South Indian Cuisine ( BAR & GRILL),4.2,2543.0,$20–30,South Indian restaurant,"South Indian restaurant, Biryani restaurant, Caterer, Family restaurant, Indian restaurant, Vegetarian restaurant","1500 Walnut St, Philadelphia, PA 19102",(808) 762-6627,https://ammasrestaurants.com/philadelphia/,39.948994899999995,-75.1663033,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJi_1m3g3HxokRTcC3RSSBodU,0x89c6c70dde66fd8b:0xd5a1812445b7c04d,Masala Kitchen : Kati Rolls & Platters,4.8,172.0,$10–20,Indian restaurant,Indian restaurant,"3404 Sansom St, Philadelphia, PA 19104",(267) 969-3576,https://www.masalakitchen.com/,39.953510099999995,-75.1924985,"Indian restaurants, vegan restaurants, vegetarian restaurants","Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJ4a1CaJnIxokR0uDLBf26NEY,0x89c6c8996842ade1:0x4634bafd05cbe0d2,Raindrops Indian cuisine,4.6,661.0,$20–30,Indian restaurant,"Indian restaurant, Caterer, Fine dining restaurant, Gluten-free restaurant, Halal restaurant, Vegetarian restaurant","236-238 South St, Philadelphia, PA 19147",(215) 925-3881,http://www.lovashrestaurant.com/,39.9412437,-75.14707059999999,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJl3CsrHTJxokR9QBNskmH9Js,0x89c6c974acac7097:0x9bf48749b24d00f5,Saffron Indian Kitchen,4.7,227.0,,Indian restaurant,"Indian restaurant, Biryani restaurant, Caterer, Halal restaurant, South Indian restaurant, Vegetarian restaurant","423 W Girard Ave, Philadelphia, PA 19123",(585) 542-7588,https://saffronofphilly.com/philadelphia?utm_source=google,39.9703273,-75.1441043,"Indian restaurants, vegan restaurants, vegetarian restaurants","Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJS9bPUC_GxokRsN0D_fu7vfQ,0x89c6c62f50cfd64b:0xf4bdbbfbfd03ddb0,Masala kitchen : Kati rolls and Platters,4.4,1386.0,$10–20,Indian restaurant,"Indian restaurant, Fast food restaurant","1115 Walnut St, Philadelphia, PA 19107",(215) 309-3301,http://www.masalakitchen.com/,39.9488841,-75.1597781,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJO8ZUVPLHxokRCtOPQOstLi4,0x89c6c7f25454c63b:0x2e2e2deb408fd30a,CURRY LEAF NEPALI & INDIAN CUISINE,4.7,162.0,$20–30,Indian restaurant,"Indian restaurant, Restaurant, Nepalese restaurant","2046 Sansom St, Philadelphia, PA 19103",(267) 541-2063,https://curryleafphiladelphia.com/,39.951364399999996,-75.1750697,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJKeRmCKrHxokRJ0ec_hrM6AM,0x89c6c7aa0866e429:0x3e8cc1afe9c4727,Indian Char House,4.6,326.0,$20–30,Indian restaurant,"Indian restaurant, Grill, Halal restaurant","4612 Woodland Ave 1st Floor, Philadelphia, PA 19143",(215) 303-9453,http://www.indiancharhouse.com/,39.9439663,-75.2099112,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJ30cL5h7HxokRtDKoetqvN1I,0x89c6c71ee60b47df:0x5237afda7aa832b4,Virasat Haveli,4.5,912.0,$20–30,Indian restaurant,"Indian restaurant, Halal restaurant","4051 Market St, Philadelphia, PA 19104",(215) 921-4553,https://havelivirasat.com/,39.9576324,-75.20379539999999,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJS83QJXvHxokR0kWNDSEl0vM,0x89c6c77b25d0cd4b:0xf3d225210d8d45d2,Masala Kitchen: Kati Rolls & Platters,4.2,366.0,$10–20,Indian restaurant,Indian restaurant,"2004 Chestnut St, Philadelphia, PA 19103",(267) 639-9405,http://www.masalakitchen.com/,39.9519176,-75.17379369999999,Indian restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJ7eyzHADHxokRIcVwi8lT2eU,0x89c6c7001cb3eced:0xe5d953c98b70c521,Tiffin Indian Cuisine Fairmount,4.8,351.0,$20–30,Indian restaurant,Indian restaurant,"1921 Fairmount Ave, Philadelphia, PA 19130",(215) 337-3381,http://www.tiffin.com/,39.9675283,-75.1694167,Indian restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJdVHNtSLHxokRLlzgdEteIQ4,0x89c6c722b5cd5175:0xe215e4b74e05c2e,spicy masala kitchen,4.5,310.0,$10–20,Indian restaurant,Indian restaurant,"1601 Parrish St, Philadelphia, PA 19130",(267) 324-5160,https://spicymasalakitchen.menufy.com/,39.969546699999995,-75.16333209999999,Indian restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJFQC2aDzGxokRx52TXSUgQXw,0x89c6c63c68b60015:0x7c4120255d939dc7,Indian Restaurant,4.4,576.0,,Indian restaurant,"Indian restaurant, Biryani restaurant, Caterer, Indian takeaway, Salad shop, Vegan restaurant, Vegetarian restaurant","1634 South St, Philadelphia, PA 19146",(215) 964-9451,https://www.philadelphiaindianrestaurant.com/,39.9441361,-75.1699466,Indian restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJj_kJQLLHxokR4AWaU-ojzCY,0x89c6c7b24009f98f:0x26cc23ea539a05e0,Lazeez Indian Cuisine,4.5,298.0,,Indian restaurant,"Indian restaurant, Biryani restaurant, Pakistani restaurant, Vegetarian restaurant","763 S 8th St, Philadelphia, PA 19147",(267) 457-2702,https://lazeezrestaurantpa.com/?utm_source=google,39.9395052,-75.1558606,Indian restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA, South Philadelphia PA"
ChIJM6mE1IzJxokROwDfZ882E8I,0x89c6c98cd484a933:0xc21336cf67df003b,Taste of Punjab,4.6,522.0,,Indian restaurant,"Indian restaurant, Biryani restaurant, Kebab shop, Punjabi restaurant, South Indian restaurant, Vegetarian restaurant","2015 E Moyamensing Ave #2544, Philadelphia, PA 19148",(610) 332-0855,https://tasteofpunjabphilly.com/?utm_source=google,39.9229179,-75.15253779999999,Indian restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, South Philadelphia PA"
ChIJSSrt0eHHxokR3laKd8G5SOE,0x89c6c7e1d1ed2a49:0xe148b9c1778a56de,The Royal Indian Cuisine,4.1,192.0,,Indian restaurant,"Indian restaurant, Buffet restaurant, Caterer, Takeout Restaurant, Pakistani restaurant, Restaurant","272 S 20th St, Philadelphia, PA 19103",(215) 732-7777,https://theroyalindiancuisine.com/?utm_source=google,39.948374,-75.17449049999999,Indian restaurants,"Center City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJ95LL1f3HxokRD1K_qr8wiIE,0x89c6c7fdd5cb92f7:0x818830bfaabf520f,Ji Bei Chuan Philly,4.8,558.0,$10–20,Chinese restaurant,"Chinese restaurant, Noodle shop, Restaurant","930 Race St, Philadelphia, PA 19107",(215) 948-9988,https://www.jbcphilly.com/,39.9551897,-75.155433,Chinese restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, South Philadelphia PA, University City Philadelphia PA"
ChIJLbw-DTDGxokR0hlDxRcMUso,0x89c6c6300d3ebc2d:0xca520c17c54319d2,DanDan Rittenhouse,4.3,1547.0,$20–30,Sichuan restaurant,"Sichuan restaurant, Chinese restaurant, Dan Dan noodle restaurant","126 S 16th St, Philadelphia, PA 19102",(215) 800-1165,http://dandanrestaurant.com/,39.950255,-75.16760599999999,"Chinese restaurants, gluten free restaurants","Center City Philadelphia PA, Fishtown Philadelphia PA, Rittenhouse Philadelphia PA, University City Philadelphia PA"
ChIJdwg3YyrGxokRFS14L5iPnlA,0x89c6c62a63370877:0x509e8f982f782d15,Nan Zhou Hand Drawn Noodle House,4.5,1813.0,$10–20,Chinese noodle restaurant,"Chinese noodle restaurant, Asian restaurant, Chinese restaurant, Chinese takeaway, Takeout Restaurant, Noodle shop, Restaurant","1022 Race St, Philadelphia, PA 19107",(215) 923-1550,http://www.nanzhounoodle.com/,39.9552012,-75.1568535,Chinese restaurants,"Center City Philadelphia PA, Old City Philadelphia PA, Rittenhouse Philadelphia PA"
ChIJJ7cIKjjJxokREsLFzvOBkvY,0x89c6c9382a08b727:0xf69281f3cec5c212,Mana Modern Chinese,4.9,200.0,$20–30,Chinese restaurant,"Chinese restaurant, Asian restaurant, Dim sum restaurant, Restaurant","719 N 2nd St, Philadelphia, PA 19123",(215) 933-0536,https://www.manamodern.com/,39.9623604,-75.1406875,Chinese restaurants,"Center City Philadelphia PA, Fishtown Philadelphia PA, Old City Philadelphia PA, South Philadelphia PA"
